date,target,market_1,market_2,market_3,market_4,market_5,should_be_impacted_1,should_be_impacted_2,should_be_impacted_3,should_be_impacted_4,should_be_impacted_5,should_be_impacted_6,should_be_impacted_7,should_be_impacted_8,should_be_impacted_9,should_be_impacted_10,should_be_impacted_11,should_be_impacted_12,should_be_impacted_13,should_be_impacted_14,should_be_impacted_15,should_be_impacted_16,should_be_impacted_17,should_be_impacted_18,should_be_impacted_19,should_be_impacted_20,should_be_impacted_21,should_be_impacted_22,should_be_impacted_23,should_be_impacted_24,should_be_impacted_25,should_be_impacted_26,should_be_impacted_27,should_be_impacted_28,should_be_impacted_29,should_be_impacted_30,some_times_impacted_some_times_not_1,some_times_impacted_some_times_not_2,some_times_impacted_some_times_not_3,some_times_impacted_some_times_not_4,some_times_impacted_some_times_not_5,may_be_not_impacted_2,may_be_not_impacted_3,may_be_not_impacted_4,may_be_not_impacted_5,may_be_not_impacted_6,may_be_not_impacted_7,may_be_not_impacted_8,may_be_not_impacted_9,may_be_not_impacted_10,may_be_not_impacted_11,may_be_not_impacted_12
2014-02-06,33895.96,7822406.92,10777453.44,6996484.02,19962237.12,10981192.72,227028.0012,523515.5835,272894.6272,458406.4266,62117.67045,155689.48,-6288.1,381315.9,95914.7,802723.92,304754.468,87815.864,34030.464,12994.576,3658.6,29772.792,2206.72,51537.798,1920.116,6612.5,390,2389.98,830.417,1837.5,214.24,36704.8,1776.08,4436.91,4527.86,418.1,2823.21,1412.07,1093,2329.74,621.11,13.7,1.64,24.65,18.13,3.69,37.62,16.29,51.15,0,49.72,13.09
2014-02-07,33931.32,7321349.1,10133065.8,6620275.68,18334824.96,10318220.2,241977.0408,553050.3515,285698.1874,480544.1243,63118.72491,162994.6,-910.91,402828.3,104055.66,848010.69,330621.464,91936.28,35673.888,14064.688,3717.56,31210.578,2388.416,52369.344,2172.124,6823.75,425.88,2521.74,852.533,1923.3,237.93,40168.48,2103.88,4536.81,5223.28,509.63,2508.48,1269.29,995.75,2174.94,591.85,6.85,2.87,47.85,24.5,12.3,50.16,30.77,51.15,1.99,45.2,11.55
2014-02-08,36316.08,8921901.44,12340946.28,7818242.38,23568541.44,12494822.63,251289.5574,581111.8408,312769.2576,529007.4356,75415.25956,178438.77,8449.35,423267.6,108131.98,891038.4,343573.14,100647.486,39271.632,15451.312,4441.8,34358.184,2623.904,62570.916,2779.024,6998.75,441.48,2735.85,861.166,1955.7,232.78,40323.36,2035.34,5382.72,5819.51,539.01,2049.84,929.28,644.25,1357.08,383.04,9.59,5.33,39.15,22.54,4.92,51.87,32.58,57.75,15.92,45.2,13.86
2014-02-09,35432.76,8566207.95,12156569.88,7618284.3,23287907.52,12018956.86,254255.0835,617554.5846,328176.7285,636684.1418,83304.16635,187229.3,13158.6,449811.6,120257.28,946917.36,382099.772,105605.74,47265.168,19844.172,4906.44,41351.688,3369.888,69116.022,2483.088,6783.75,483.6,2755.98,879.014,1988.1,239.99,40935.84,2068.12,4802.76,5932.87,523.19,#ÇÍÀ×!,#ÇÍÀ×!,#ÇÍÀ×!,#ÇÍÀ×!,179.55,4.11,1.23,42.05,19.6,7.38,49.59,27.15,67.65,9.95,46.33,12.32
2014-02-10,37287.8,8856994.24,12331403.76,7821312.88,23828031.36,12420365.84,257452.186,617583.4159,324960.8389,624856.8515,79075.83184,185394.12,10729.81,449832.6,117343.12,946961.52,372840.316,104570.616,46387.152,18314.992,4657.4,40583.466,3110.208,65608.236,2441.472,6832.5,453.96,2924.34,886.483,2034.3,225.57,41601.12,2138.15,5179.68,6217.36,522.06,#ÇÍÀ×!,#ÇÍÀ×!,#ÇÍÀ×!,#ÇÍÀ×!,94.43,4.11,2.46,34.8,25.97,8.61,52.44,30.77,74.25,9.95,51.98,13.09
2014-02-11,37521.04,8889624.12,12353418.48,7874613.2,23447442.24,12475066.72,262432.2015,624430.846,324072.8694,620141.324,76939.25291,184887.71,9755.2,454820.1,118400.16,957460.56,376198.776,104284.978,46037.088,17668.78,4531.56,40277.16,3000.48,63835.758,4568.512,7483.75,446.16,3539.22,941.773,2125.2,244.11,43699.04,2327.38,13664.7,6433.18,553.7,#ÇÍÀ×!,#ÇÍÀ×!,#ÇÍÀ×!,#ÇÍÀ×!,127.68,8.22,2.05,42.05,21.07,9.84,56.43,19.91,77.55,3.98,54.24,14.63
2014-02-12,37519,8868486.34,12188592,7808696.24,23216009.28,12448397.21,272554.111,640077.5842,299893.6999,598454.2945,54960.87811,171093.6,860.86,466216.8,115516.66,981452.55,367037.064,96504.48,44427.12,15125.38,3237.08,38868.732,2568.544,45600.156,3268.012,8047.5,404.04,4470.69,930.424,2091.9,242.05,42347.36,2118.78,15626.52,6035.33,515.28,3027.96,1472.57,1144.75,2421.33,812.63,8.22,0.41,44.95,13.72,8.61,43.89,30.77,67.65,1.99,56.5,13.86
2014-02-13,35814.24,8077710.08,11244885.6,7282384.06,20817290.88,11374275.58,279002.2755,641654.6555,313093.2465,568589.2873,65217.95106,178623.89,6086.99,467365.5,116518.22,983870.31,370219.108,100751.902,42210.048,15574.4,3841.2,36928.962,2644.8,54111.024,1857.692,7497.5,385.32,2770.62,954.383,2153.7,246.17,40527.52,1984.68,2488.59,5427.11,515.28,2958.93,1390.29,1133.25,2373.6,676.97,8.22,1.23,27.55,18.62,4.92,37.62,10.86,52.8,7.96,61.02,6.93
2014-02-14,34969,7525918.65,10556314.08,6798266.78,19013650.56,10630151.7,282251.0892,634481.4319,279734.3923,517883.6272,41185.17345,159592.13,-5995.08,462140.7,115823.26,972871.71,368010.928,90017.134,38445.84,12912.936,2425.72,33635.7,2192.832,34170.912,1986.008,8106.25,391.56,3072.57,1007.927,2369.4,253.38,46807.2,2410.82,2471.85,6683.88,525.45,2706.21,1217.26,1068.75,2061.42,539.98,6.85,4.51,30.45,24.5,7.38,53.58,45.25,62.7,0,61.02,9.24
2014-02-15,38560.76,9198831.67,12706260.84,8094589.16,24344973.12,12912156.73,310157.1624,705530.3666,298333.7534,591166.6611,43105.10625,170203.6,1502.41,513891,123086.76,1081813.05,391089.836,96002.48,43886.112,13634.508,2538.8,38395.35,2315.392,35763.912,1915.492,7948.75,366.6,2960.94,957.681,2204.4,235.87,46508,2227.55,2231.82,6466.97,535.62,3650.4,1735.14,1488.25,3063.75,637.07,2.74,4.1,30.45,20.58,13.53,58.14,25.34,75.9,7.96,50.85,8.47
2014-02-16,36425.56,8866667.04,12520920.36,7835088.3,24095510.4,12445442.54,297143.9211,668790.6606,280058.3811,555783.7174,39967.47287,159777.25,-5007.73,487130.7,111982,1025478.69,355806.04,90121.55,41259.408,12718.884,2354,36097.236,2159.872,33160.95,1994.1,8302.5,386.88,3010.35,1015.105,2322,247.2,47380.96,2375.06,2294.46,6578.15,525.45,3395.34,1529.44,1322,2595.48,514.71,10.96,4.1,36.25,22.05,14.76,55.29,34.39,79.2,5.97,53.11,14.63
2014-02-17,37300.72,9109179.73,12727865.28,7931274.16,24551401.92,12789313.68,314503.1533,708269.3387,292429.9562,591441.4588,40378.35343,166834.95,-38.22,515886,121566.9,1086013.08,386260.448,94102.41,43906.512,13718.032,2378.2,38413.242,2329.568,33501.852,1843.82,8482.5,391.56,2909.7,1010.934,2330.4,294.58,47840.32,2236.49,2121.93,6569.43,597.77,3510,1627.45,1392.25,2831.55,615.79,8.22,1.64,43.5,28.42,12.3,58.14,38.01,89.1,7.96,62.15,11.55
2014-02-18,37451.68,9099158.89,12662856.96,7969291.4,24913720.32,12779093.77,314813.4207,707424.582,290294.0296,583032.6511,38712.41952,165616.54,-779.87,515270.7,120956.62,1084717.95,384321.66,93415.172,43282.272,13090.032,2280.08,37867.032,2222.912,32119.128,1781.396,8933.75,386.88,3010.35,1081.065,2322.9,270.89,48984.32,2214.14,2259.63,6621.75,554.83,3352.05,1510.08,1332.5,2658.69,516.04,15.07,3.28,36.25,26.46,6.15,58.71,16.29,75.9,3.98,71.19,13.09
2014-02-19,36815.2,9100806.43,12617830.68,7954650.9,24568159.68,12788011.42,325789.6895,729866.854,298237.7567,585901.5384,38734.83118,170148.42,2360.54,531617.1,123010.84,1119128.94,390848.456,95971.356,43495.248,12949.36,2281.4,38053.386,2199.04,32138.244,1554.82,8290,413.4,2712.06,949.436,2090.4,252.35,44021.12,1945.94,2510.19,5712.69,507.37,3459.69,1589.94,1387,2779.95,474.81,12.33,2.05,37.7,23.52,4.92,51.87,16.29,72.6,5.97,54.24,10.01
2014-02-20,35948.88,7963165.37,11127341.16,7082976,20790159.36,11249261.6,279370.999,620812.5198,263690.9433,476982.7469,33064.67942,150439.37,-9999.08,452184.6,103467.28,951912.27,328751.812,84854.566,35409.504,10517.116,1947.44,30979.242,1785.984,27433.584,1893.528,7168.75,318.24,2404.62,830.514,1853.4,243.08,38642.56,1782.04,2267.46,5111.01,397.76,2825.55,1246.3,1106.5,2142.69,408.31,10.96,2.05,30.45,21.07,4.92,40.47,18.1,49.5,1.99,51.98,6.16
2014-02-21,37004.92,7766814.31,10610520.96,6812642.06,19636382.4,10990672.1,224080.4615,512726.9168,243783.627,426430.9735,36695.36948,139082.08,-15801.24,373457.7,90759.44,786181.17,288374.6,78448.544,31656.72,10986.232,2161.28,27696.06,1865.664,30445.416,2330.496,8110,410.28,2993.88,1000.167,2359.2,236.9,46708.64,2209.67,2543.13,6759.09,562.74,2721.42,1282.6,1042.5,2172.36,563.92,6.85,1.64,23.2,23.03,8.61,61.56,47.06,69.3,3.98,57.63,7.7
2014-02-22,39165.96,9154458.83,12922214.76,7981710.46,25348759.68,12878238.37,297317.0412,690131.5775,304465.5428,621218.5307,47348.38188,173701.3,6754.93,502674.9,123637.18,1058201.94,392838.5,97975.34,46117.056,15914.776,2788.72,40347.216,2702.592,39284.442,2120.104,8287.5,435.24,3121.98,1018.985,2428.8,250.29,48882.24,2237.98,2233.98,6749.28,566.13,3720.6,1779.91,1423.5,2968.29,715.54,4.11,3.28,43.5,21.07,6.15,64.98,28.96,75.9,1.99,74.58,8.47
2014-02-23,38812.36,8825318.08,12668249.88,7713122.7,24137779.2,12423867.34,312931.5819,711616.6508,301993.6277,599707.3717,42701.69625,172291.54,4945.85,518324.1,124137.96,1091145.3,394429.82,97180.172,44520.144,14516.848,2515.04,38950.128,2465.216,35429.382,3196.34,9435,460.2,3758.82,1066.127,2493,237.93,51075.2,2302.05,12573.36,7022.87,633.93,3632.85,1678.27,1440.5,2937.33,579.88,6.85,4.51,40.6,30.38,12.3,64.41,21.72,87.45,11.94,68.93,6.93
2014-02-24,39904.44,9055649.37,12869386.92,7890295,25130427.84,12743132.62,334495.1613,748070.9271,306661.4674,601400.1251,39608.8862,174954.42,5840.38,544876.5,127295.94,1147042.2,404463.48,98682.156,44645.808,13645.184,2332.88,39060,2317.184,32862.528,2262.292,9687.5,438.36,4408.47,1103.569,2538,264.71,50804.16,2261.82,6438.96,7182.01,584.21,3659.76,1641.97,1455.75,2808.33,614.46,6.85,2.05,52.2,31.36,11.07,70.11,34.39,89.1,15.92,58.76,20.02
2014-02-25,40087.36,9248230.75,13048417.2,8133519.54,25769340.48,13010651.69,337966.5581,754059.1849,308485.4048,606247.5555,37188.42616,175994.83,6062.42,549238.2,126412.64,1156224.03,401657.512,99268.994,45005.664,12774.776,2190.32,39374.874,2169.376,30854.286,1768.68,8855,388.44,2902.38,1036.348,2360.4,239.99,50406.4,2284.17,2226.15,6837.57,550.31,3552.12,1547.59,1419.75,2659.98,468.16,6.85,0.41,43.5,34.3,11.07,62.7,14.48,82.5,3.98,49.72,10.01
2014-02-26,39050.36,8775843.29,12583555.92,7756698.88,24466468.8,12369004.05,330043.4996,725801.6429,290450.0242,572425.4623,36194.84225,165705.54,-565.11,528656.1,119565.24,1112896.17,379900.532,93465.372,42494.832,12124.796,2131.8,37178.19,2059.008,30030.174,1878.5,8638.75,394.68,2660.82,1027.23,2383.2,263.68,49264.16,2039.81,2303.37,6253.33,544.66,3479.58,1491.93,1399.25,2672.88,437.57,10.96,1.64,42.05,19.11,2.46,58.14,14.48,74.25,1.99,62.15,5.39
2014-02-27,37710.08,7867540.25,11421524.4,7108563.5,21536472,11127393.01,331410.4745,722742.6436,294037.901,566335.9466,38525.65562,167752.54,854.49,526428,122615.18,1108205.55,389591.492,94619.972,42042.768,13355.048,2269.08,36782.676,2267.904,31964.076,1832.26,8571.25,349.44,2702.91,989.788,2235.9,267.8,45951.84,1945.94,2134.62,5796.62,496.07,3205.8,1471.36,1282.75,2552.91,583.87,6.85,0.82,31.9,32.34,7.38,49.02,14.48,67.65,9.95,42.94,9.24
2014-02-28,37452.36,7225330.74,10581845.04,6625747.4,19056100.8,10278630.9,311919.8406,679469.7684,280394.3696,536855.6561,37098.77949,159968.6,-3852.03,494909.1,116363.46,1041853.77,369727.408,90229.48,39854.256,12857.672,2185.04,34867.98,2183.456,30779.946,1831.104,9047.5,402.48,3315.96,1074.663,2461.2,287.37,51779.2,2279.7,2517.75,6938.94,602.29,2982.33,1356.41,1202.5,2364.57,571.9,8.22,2.05,40.6,27.93,6.15,59.28,25.34,80.85,1.99,48.59,16.17
2014-03-01,39295.16,8975742.55,12678339.96,7787327.34,25322091.84,12655267.32,346107.703,762645.1415,304681.5354,628956.8322,39108.35897,173825.01,5065.06,555492,126190.72,1169389.23,400951.848,98045.118,46691.52,13539.68,2303.4,40849.83,2299.264,32447.286,1601.06,8077.5,333.84,2739.51,919.366,2086.8,276.04,46606.56,1954.88,1998.81,6020.07,496.07,3667.95,1621.4,1494.5,2850.9,562.59,5.48,2.46,33.35,25.48,7.38,53.58,21.72,66,5.97,56.5,13.86
2014-03-02,37699.2,8421726.15,12134878.08,7446329.18,23395675.2,11866114.15,284054.237,614391.7927,260223.0624,479697.7475,33759.4411,148460.9,-10925.46,447507.9,101072.88,942067.35,321143.872,83738.62,35611.056,11081.06,1988.36,31155.642,1881.76,28010.25,1397.604,8373.75,346.32,2849.31,938.572,2098.8,230.72,45876.16,1822.27,1918.08,5673.45,477.99,3178.89,1403.6,1184.75,2354.25,478.8,2.74,2.05,36.25,26.95,17.22,49.59,27.15,77.55,9.95,55.37,16.17
2014-03-03,37716.2,8223351.26,12235393.56,7289610.86,20566123.2,11599021.22,277767.9511,593500.6439,254763.2499,439489.3573,28798.99213,145345.9,-11687.13,432291.3,97281.26,910034.1,309096.328,81981.62,32626.128,9323.288,1696.2,28544.166,1583.264,23893.938,1599.904,8447.5,318.24,2803.56,958.069,2106.6,237.93,45480.16,1914.65,1914.84,6057.13,454.26,2774.07,1206.37,1040.75,2024.01,412.3,8.22,2.05,31.9,36.75,11.07,48.45,21.72,70.95,9.95,55.37,10.78
2014-03-04,37055.24,8199409.95,11906280.36,7261266.14,22279387.2,11539825.01,280005.0236,609334.7854,262550.9824,483984.5907,32317.62386,149788.78,-7907.9,443824.5,101661.26,934313.13,323013.524,84487.604,35929.296,10561.704,1903.44,31434.102,1793.568,26813.376,1707.412,9068.75,416.52,2929.83,1057.106,2452.5,294.58,50133.6,2027.89,1976.4,6586.87,498.33,3125.07,1408.44,1177.25,2324.58,486.78,15.07,1.23,40.6,31.36,17.22,50.16,14.48,79.2,3.98,61.02,19.25
2014-03-05,36142,8096814.99,11953627.92,7295758.98,22546970.88,11387739.22,352843.2967,758739.2612,308313.6212,581749.4907,35756.43859,175896.93,8626.8,525014.7,119956.52,1163400.03,401203.956,99213.774,41027.664,11502.448,2000.68,37783.746,2056.128,29666.97,1440.376,9597.5,341.64,2648.01,1105.315,2349.3,249.26,47988.16,1804.39,1780.11,5632.03,517.54,3450.33,1499.19,1360.25,2630.31,526.68,6.85,2.46,40.6,29.89,3.69,41.04,18.1,57.75,3.98,53.11,14.63
2014-03-06,34918.68,6657679.76,10164602.76,6123127.02,18088405.44,9427735.11,410688.2739,864261.0042,365402.4499,602287.7215,41022.68886,208466.48,27375.53,503605.2,116693.42,1325200.2,463469.864,117584.464,35769.36,10644.6,1932.92,39117.708,2259.552,34036.038,1121.32,7870,283.92,2194.17,918.008,1911.6,208.06,38786.88,1428.91,1580.31,4400.33,384.2,2741.31,1174.91,1087.25,2049.81,377.72,8.22,0.82,21.75,15.68,3.69,35.34,10.86,56.1,5.97,44.07,7.7
2014-03-07,30652.36,5136202.56,7966570.56,4766656.66,14000827.2,7308403.81,372992.0781,787324.7212,337102.7076,532526.4156,34802.11723,192320.99,14859.39,401427.6,95354.06,1207230.9,432818.776,108477.682,27673.008,8337.956,1434.84,34586.748,2022.752,28874.718,1121.32,8467.5,274.56,2124.63,982.028,1940.4,222.48,39101.92,1373.78,1594.08,4558.38,510.76,2043.99,868.78,798.5,1498.98,283.29,6.85,2.46,14.5,22.54,6.15,32.49,10.86,46.2,1.99,40.68,5.39
2014-03-08,33227.52,5511619.07,8384121.72,5130947.9,14633471.04,7830399.98,327685.1505,689661.2884,292027.6171,468449.1487,29908.58937,166605.33,-1911.91,426982.5,103587,1057480.89,387214.048,93972.894,29559.6,8910.692,1497.32,30425.094,1780.224,24814.692,1365.236,8997.5,288.6,2437.56,1040.81,2158.8,233.81,42456.48,1536.19,1890.81,5037.98,485.9,2090.79,891.77,825.75,1551.87,288.61,2.74,2.87,33.35,19.11,6.15,33.63,23.53,54.45,0,40.68,4.62
2014-03-09,36116.84,6465032.84,9561787.56,5860694.5,17576782.08,9160227.96,328260.9416,681556.3947,283783.9374,484361.2081,30424.82096,161902.57,-3960.32,471607.5,113947.16,1045053.3,381105.048,91320.326,34159.392,10511.464,1702.36,31458.546,1878.976,25242.678,1681.98,9387.5,369.72,2951.79,1131.699,2506.5,271.92,50079.04,2038.32,2175.39,6412.47,586.47,2490.93,1064.8,1000.25,1895.01,397.67,5.48,2.87,50.75,20.58,7.38,48.45,25.34,74.25,7.96,54.24,10.01
2014-03-10,38472.36,8376627.85,11999534.04,7356741.78,23068495.68,11795655.03,364831.6619,761797.5017,309229.3792,593727.7751,36545.95837,176419.36,5505.5,554874.6,130309.38,1168089.27,414038.816,99508.448,44076.24,13027.232,2152.48,38561.67,2212.256,30322.224,1566.38,9368.75,424.32,3087.21,1128.207,2497.5,263.68,50999.52,2054.71,1948.59,6408.11,658.79,3350.88,1431.43,1366.25,2550.33,465.5,6.85,2.05,27.55,27.93,11.07,43.89,28.96,80.85,5.97,54.24,16.17
2014-03-11,38260.2,8323187.89,11897744.04,7397064.12,22629600.96,11725791.91,369566.6111,759802.3768,306661.4674,572766.2113,35171.37613,174954.42,4117.75,553421.4,126878.38,1165030.5,403136.784,98682.156,42520.128,12164.36,2071.52,37200.24,2065.728,29181.636,1510.892,9545,332.28,2933.49,1128.11,2394,288.4,50795.36,2077.06,1728.81,6177.03,616.98,3316.95,1436.27,1343.5,2521.95,450.87,8.22,0.82,31.9,29.4,7.38,45.03,21.72,74.25,9.95,47.46,6.93
2014-03-12,38008.6,8026070.21,11606432.76,7129960.88,22170844.8,11312436.11,369150.673,749541.3226,297517.7815,547188.0473,32429.68219,169738.13,808.08,545947.5,125368.74,1149296.43,398340.176,95739.934,40621.296,11463.512,1910.04,35539.056,1946.688,26906.832,1494.708,9195,344.76,2801.73,1094.548,2335.8,265.74,49383.84,1820.78,1773.63,5591.7,496.07,3177.72,1355.2,1271.5,2350.38,371.07,10.96,2.05,34.8,22.54,7.38,42.75,19.91,67.65,1.99,49.72,11.55
2014-03-13,36341.92,7131466.16,10529015.64,6480243.08,19080469.44,10077856.38,360825.1663,729068.2274,289574.0543,510277.2286,32332.56497,165205.36,-1770.86,531035.4,122000.52,1117904.88,387638.4,93183.248,37881.168,11455.348,1904.32,33141.654,1945.312,26826.12,1291.252,9935,336.96,2671.8,1151.778,2342.7,287.37,47900.16,1762.67,1729.89,5295.22,519.8,2815.02,1137.4,1141.25,2048.52,335.16,5.48,2.46,27.55,18.62,4.92,42.75,19.91,62.7,1.99,51.98,6.16
2014-03-14,36482.68,6587622.02,9956344.32,6046962.6,17233328.64,9330932.79,361342.2786,720957.987,292093.9678,478092.9293,29292.04881,166643.6,-495.04,525128.1,122458.96,1105469.01,389095.024,93994.48,35491.92,10409.1,1725.24,31051.44,1767.648,24302.808,1538.636,10678.75,322.92,3026.82,1210.56,2600.4,282.22,54912,2184.34,1838.7,6475.69,589.86,2510.82,1043.02,1049,1867.92,308.56,8.22,2.05,37.7,23.03,7.38,50.16,38.01,70.95,7.96,51.98,9.24
2014-03-15,38965.36,8572341.59,12411787.44,7611009.44,23596639.68,12041257.69,397256.8461,801800.9092,319909.0124,568919.0444,35029.43557,182512.3,9312.03,584012.1,131619,1229428.2,418199.492,102945.14,42234.528,11835.916,2063.16,36950.382,2009.952,29063.754,1476.212,10965,344.76,3323.28,1191.839,2431.5,338.87,54473.76,2130.7,1857.33,6444.08,563.87,3316.95,1395.13,1342.5,2440.68,379.05,2.74,4.51,49.3,31.36,9.84,47.88,18.1,82.5,5.97,61.02,13.09
2014-03-16,41912.48,8498088.16,12420663.84,7612207.38,23422969.92,11975863.08,396087.7229,796821.7463,308677.3982,570293.0326,33983.55777,176104.3,4548.18,580385.4,127475.52,1221793.35,405034.448,99330.74,42336.528,11521.916,2001.56,37039.59,1956.608,28196.1,1405.696,11212.5,360.36,3358.05,1190.19,2338.5,344.02,53125.6,2029.38,1828.44,6156.32,580.82,3360.24,1339.47,1357,2413.59,389.69,6.85,2.05,42.05,22.54,4.92,42.75,18.1,74.25,15.92,49.72,11.55
2014-03-17,45906.8,8852443.73,12678157.44,7893377.96,22139887.68,12466260.82,373734.9852,748837.8393,302509.61,528963.468,32534.26997,172585.24,2039.31,545435.1,120892.38,1148217.96,384117.232,97345.832,39268.368,11038.984,1916.2,34355.412,1874.624,26992.854,1423.036,11195,354.12,3057.93,1195.719,2285.1,325.48,50927.36,1712.01,1494.72,5473.98,620.37,3213.99,1297.12,1278.75,2256.21,428.26,9.59,1.64,34.8,24.5,17.22,40.47,28.96,79.2,3.98,42.94,12.32
2014-03-18,46567.08,8125222.06,11723747.88,7266372.96,21968969.28,11480265.24,369159.6663,728105.2625,298657.7423,472124.3247,30681.57216,170387.83,807.17,530334,122067.68,1116428.28,387851.768,96106.394,35048.832,10334.368,1807.08,30663.738,1754.944,25456.14,1458.872,11912.5,338.52,3325.11,1147.122,2179.2,319.3,51379.68,1959.35,1583.82,5842.4,628.28,2857.14,1116.83,1123,1865.34,397.67,9.59,2.46,33.35,22.54,11.07,42.18,27.15,64.35,1.99,56.5,14.63
2014-03-19,44909.24,8420832.32,12170736.24,7493066.64,21566321.28,11874522.22,361816.6728,726211.0471,290774.0131,511321.4596,32496.91719,165890.66,-1717.17,528954.3,116970.82,1113523.38,371657.256,93569.788,37958.688,11104.924,1914,33209.568,1885.824,26962.056,1351.364,12488.75,340.08,3464.19,1217.738,2125.8,349.17,50182.88,1798.43,1547.37,5352.99,590.99,3270.15,1373.35,1263.5,2372.31,437.57,13.7,1.64,14.5,27.44,15.99,42.75,25.34,62.7,5.97,55.37,8.47
2014-03-20,40450.48,7652302.37,11260153.32,6971435.86,20141878.08,10818587.53,380300.0621,756429.1165,293749.9109,507518.2603,30151.16271,167587.89,-364,550964.4,121772.76,1159858.26,386914.856,94527.102,37676.352,10835.512,1775.84,32962.482,1840.064,25016.472,1235.764,13760,290.16,3553.86,1208.038,2027.7,364.62,45694.88,1652.41,1649.16,4782.92,576.3,2833.74,1159.18,1148,2094.96,388.36,8.22,2.46,33.35,25.97,6.15,36.48,27.15,56.1,3.98,44.07,10.01
2014-03-21,40403.56,7167227.27,10555343.76,6544600.76,18582131.52,10160418.77,358507.1546,704397.2971,284930.2138,445128.2048,28104.23046,162556.72,-3221.4,513065.7,115401.32,1080075.63,366670.524,91689.296,33044.736,9555.02,1655.28,28910.448,1622.624,23317.272,1218.424,16030,307.32,4684.8,1322.692,2156.1,431.57,49973.44,1963.82,1539.81,5533.93,588.73,2449.98,953.48,1012,1706.67,280.63,8.22,1.64,33.35,36.26,8.61,41.04,28.96,74.25,7.96,62.15,18.48
2014-03-22,48788.64,9726421.89,13344069.96,8412600.4,25598644.8,13675616.34,397706.5089,788227.1404,309997.3528,531139.8652,31600.45051,176857.24,5919.55,574125.3,126506.08,1208615.04,401954.32,99755.432,39429.936,10740.684,1861.2,34496.658,1823.968,26218.656,1090.108,20128.75,265.2,5819.4,1380.795,1804.8,568.56,43109.44,1719.46,1453.41,4508.24,597.77,3185.91,1300.75,1264.25,2252.34,328.51,10.96,5.33,31.9,63.21,6.15,39.33,21.72,64.35,0,50.85,29.26
2014-03-23,47271.56,9098337.38,12834461.64,7963372.9,24488468.16,12801962.29,382557.3693,753883.3141,299941.6982,505957.4098,30143.69216,171120.3,1770.86,549110.1,118185.54,1155954.24,375516.952,96519.54,37560.48,9939.984,1775.4,32861.178,1687.968,25010.1,4207.84,18193.75,755.04,5259.42,1367.312,5050.2,550.02,33916.96,1379.74,1770.39,3103.23,624.89,3001.05,1200.32,1228.75,2162.04,352.45,19.18,2.46,15.95,83.79,2.46,21.09,5.43,66,0,38.42,42.35
2014-03-24,46670.44,9050523.69,12862856.76,7908112.8,24518373.12,12736697.31,370941.0716,737117.3558,349524.8455,538405.5148,51173.30638,199408.06,19029.01,565389.3,187132.58,1130246.91,463938.32,112475.108,39969.312,17383.668,3014,34968.654,2952.064,42457.698,3635.62,9403.75,800.28,2155.74,1271.67,4884.6,311.06,42692.32,1545.13,1577.07,4550.75,622.63,3480.75,1416.91,1271.75,2222.67,855.19,15.07,1.23,29,19.6,7.38,21.09,12.67,56.1,3.98,32.77,5.39
2014-03-25,49144.96,9401526.55,13207047.36,8231788,25507140.48,13220881.75,364290.9161,727053.0495,329869.6772,527963.2046,46324.91575,188194.95,10404.94,557669.7,169567.32,1114814.37,420390.388,106150.41,39194.112,15211.416,2728.44,34290.396,2583.168,38434.842,3025.252,9813.75,580.32,2274.69,1295.823,4194.6,301.79,48607.68,1731.38,1615.41,5344.27,661.05,3276,1243.88,1301.5,2227.83,857.85,10.96,1.64,18.85,11.27,9.84,21.66,14.48,59.4,1.99,33.9,6.16
2014-03-26,47327.32,9080051.72,12919629.84,7988442.42,24233665.92,12764911.95,378196.1739,750645.0321,305103.4477,520532.6764,41745.46512,174065.31,1107.47,575765.4,156052.1,1150989,386883.864,98180.658,38642.496,12999.6,2458.72,33807.816,2207.552,34636.068,2843.76,9712.5,595.92,2393.64,1222.782,3710.1,297.67,48854.08,1504.9,1895.67,5036.89,565,3280.68,1346.73,1334,2331.03,714.21,8.22,1.23,17.4,16.17,6.15,22.8,14.48,64.35,1.99,35.03,5.39
